frame,time_s,dt_ms,dy_px,speed_px_s,quality
351,4.234900,7.444,120.0,16119.4,2.856
352,4.243411,8.511,120.0,14099.2,1.061
353,4.251800,8.389,132.0,15735.1,3.013
354,4.260322,8.522,116.0,13611.5,10.560
355,4.268344,8.022,116.0,14459.8,3.012
356,4.277211,8.867,128.0,14436.1,31.707
357,4.285311,8.100,116.0,14321.0,2.941
358,4.293144,7.833,112.0,14297.9,24.242
359,4.301411,8.267,128.0,15483.9,1.005
360,4.310111,8.700,112.0,12873.6,1.052
361,4.318167,8.056,112.0,13903.4,2.901
362,4.326456,8.289,120.0,14477.2,2.825
363,4.335000,8.544,108.0,12639.8,2.845
364,4.342911,7.911,104.0,13146.1,1.022
365,4.351200,8.289,104.0,12546.9,3.310
366,4.359967,8.767,116.0,13231.9,11.559
367,4.368233,8.267,104.0,12580.6,1.087
368,4.376333,8.100,100.0,12345.7,2.945
369,4.384033,7.700,112.0,14545.5,25.752
370,4.401722,17.689,96.0,5427.1,1.114
371,4.404800,3.078,100.0,32491.0,1.015
372,4.411411,6.611,108.0,16336.1,3.271
373,4.419844,8.433,92.0,10909.1,1.341
374,4.428122,8.278,92.0,11114.1,1.133
375,4.437000,8.878,104.0,11714.6,3.835
376,4.444522,7.522,92.0,12230.4,2.134
377,4.452544,8.022,88.0,10969.5,69.077
378,4.461100,8.556,100.0,11688.3,10.059
379,4.469656,8.556,84.0,9818.2,1.053
380,4.479578,9.922,88.0,8869.0,1.044
381,4.486100,6.522,92.0,14105.6,1.212
382,4.494589,8.489,84.0,9895.3,3.804
383,4.503689,9.100,80.0,8791.2,3.298
384,4.511700,8.011,92.0,11484.0,3.295
385,4.520233,8.533,80.0,9375.0,3.465
386,4.527956,7.722,80.0,10359.7,1.200
387,4.536033,8.078,76.0,9408.5,4.679
388,4.544489,8.456,84.0,9934.3,4.367
389,4.552578,8.089,76.0,9395.6,1.110
390,4.561189,8.611,72.0,8361.3,4.222
391,4.569289,8.100,84.0,10370.4,1.014
392,4.577389,8.100,72.0,8888.9,3.712
393,4.586556,9.167,72.0,7854.5,1.039
394,4.594911,8.356,76.0,9095.7,4.153
395,4.603856,8.944,68.0,7602.5,106.456
396,4.610878,7.022,64.0,9113.9,1.036
397,4.620278,9.400,76.0,8085.1,4.264
398,4.628289,8.011,64.0,7988.9,250.692
399,4.635478,7.189,64.0,8902.6,316.144
400,4.644822,9.344,68.0,7277.1,1.032
401,4.652644,7.822,64.0,8181.8,1.035
402,4.661011,8.367,60.0,7171.3,400.585
403,4.670167,9.156,68.0,7427.2,303.132
404,4.677622,7.456,56.0,7511.2,1.039
405,4.686389,8.767,60.0,6844.1,1.032
406,4.694211,7.822,64.0,8181.8,282.349
407,4.702489,8.278,56.0,6765.1,303.092
408,4.710767,8.278,56.0,6765.1,3.889
409,4.719156,8.389,60.0,7152.3,3.864
410,4.727833,8.678,52.0,5992.3,4.233
411,4.739933,12.100,52.0,4297.5,3.718
412,4.744222,4.289,52.0,12124.4,254.195
413,4.752033,7.811,56.0,7169.3,3.757
414,4.760000,7.967,48.0,6025.1,1.025
415,4.768367,8.367,48.0,5737.1,3.761
416,4.777022,8.656,56.0,6469.8,3.809
417,4.785678,8.656,48.0,5545.6,264.242
418,4.794822,9.144,48.0,5249.1,3.615
419,4.803189,8.367,52.0,6215.1,210.157
420,4.811200,8.011,44.0,5492.4,3.664
421,4.819900,8.700,44.0,5057.5,3.737
422,4.827478,7.578,48.0,6334.3,1.006
423,4.835211,7.733,44.0,5689.7,3.521
424,4.844044,8.833,44.0,4981.1,3.904
425,4.853278,9.233,48.0,5198.6,3.424
426,4.861433,8.156,40.0,4904.6,3.379
427,4.869922,8.489,40.0,4712.0,3.999
428,4.877833,7.911,44.0,5561.8,3.978
429,4.886133,8.300,40.0,4819.3,4.010
