frame,time_s,dt_ms,dy_px,speed_px_s,quality
319,3.885378,8.900,124.0,13932.6,3.491
320,3.893356,7.978,140.0,17548.7,1.190
321,3.901500,8.144,124.0,15225.1,3.547
322,3.910067,8.567,124.0,14474.7,1.020
323,3.918133,8.067,136.0,16859.5,27.991
324,3.926644,8.511,124.0,14569.2,1.054
325,3.934878,8.233,120.0,14574.9,37.599
326,3.943111,8.233,136.0,16518.2,3.013
327,3.951344,8.233,120.0,14574.9,2.871
328,3.960156,8.811,120.0,13619.2,3.437
329,3.967933,7.778,132.0,16971.4,15.684
330,3.976633,8.700,116.0,13333.3,3.158
331,3.984567,7.933,116.0,14621.8,17.675
332,3.993533,8.967,128.0,14275.1,3.586
333,4.001689,8.156,116.0,14223.4,1.071
334,4.009744,8.056,112.0,13903.4,25.134
335,4.017800,8.056,124.0,15393.1,1.010
336,4.026756,8.956,108.0,12059.6,1.024
337,4.034689,7.933,112.0,14117.6,3.310
338,4.043244,8.556,120.0,14026.0,3.587
339,4.050133,6.889,108.0,15677.4,3.724
340,4.058544,8.411,104.0,12364.6,1.213
341,4.066811,8.267,104.0,12580.6,3.030
342,4.076033,9.222,116.0,12578.3,17.070
343,4.084511,8.478,100.0,11795.5,1.109
344,4.092989,8.478,100.0,11795.5,4.235
345,4.101067,8.078,112.0,13865.2,32.281
346,4.109756,8.689,96.0,11048.6,1.237
347,4.117500,7.744,96.0,12396.0,2.314
348,4.126100,8.600,108.0,12558.1,7.658
349,4.134378,8.278,92.0,11114.1,1.483
350,4.142656,8.278,92.0,11114.1,2.849
351,4.152044,9.389,104.0,11076.9,7.288
352,4.160056,8.011,88.0,10984.7,1.122
353,4.167422,7.367,88.0,11945.7,3.458
354,4.176000,8.578,100.0,11658.0,3.310
355,4.183989,7.989,88.0,11015.3,2.681
356,4.192700,8.711,0.0,0.0,291.963
357,4.201067,8.367,0.0,0.0,489.607
358,4.210400,9.333,188.0,20142.9,1.041
359,4.217633,7.233,156.0,21566.8,47.984
360,4.225700,8.067,128.0,15867.8,3.245
361,4.234056,8.356,128.0,15319.1,3.406
362,4.244456,10.400,128.0,12307.7,3.481
363,4.251178,6.722,128.0,19041.3,3.396
364,4.259622,8.444,128.0,15157.9,3.648
