frame,time_s,dt_ms,dy_px,speed_px_s,quality
550,5.511033,7.956,128.0,16089.4,3.663
551,5.519433,8.400,128.0,15238.1,3.821
552,5.528189,8.756,128.0,14619.3,3.648
553,5.537189,9.000,0.0,0.0,671.952
554,5.545600,8.411,200.0,23778.1,3.081
555,5.553822,8.222,184.0,22378.4,3.500
556,5.570056,16.233,128.0,7885.0,3.402
557,5.572356,2.300,128.0,55652.2,4.028
558,5.577911,5.556,128.0,23040.0,3.487
559,5.586100,8.189,0.0,0.0,333.693
560,5.594289,8.189,228.0,27842.6,3.775
561,5.611678,17.389,124.0,7131.0,3.317
562,5.620133,8.456,124.0,14664.9,3.673
563,5.628589,8.456,124.0,14664.9,3.449
564,5.637367,8.778,140.0,15949.4,1.004
565,5.644900,7.533,124.0,16460.2,3.380
566,5.654556,9.656,120.0,12428.1,1.001
567,5.662244,7.689,136.0,17687.9,3.522
568,5.670289,8.044,120.0,14917.1,3.242
569,5.678333,8.044,120.0,14917.1,3.046
570,5.688633,10.300,136.0,13203.9,3.055
571,5.696522,7.889,120.0,15211.3,3.612
572,5.703844,7.322,120.0,16388.5,3.165
573,5.712300,8.456,132.0,15611.0,28.832
574,5.720644,8.344,116.0,13901.5,3.026
575,5.728656,8.011,116.0,14479.9,32.220
576,5.737233,8.578,128.0,14922.3,3.344
577,5.745811,8.578,116.0,13523.3,3.289
578,5.754622,8.811,112.0,12711.2,52.970
579,5.762978,8.356,124.0,14840.4,1.049
580,5.769589,6.611,112.0,16941.2,3.594
