frame,time_s,dt_ms,dy_px,speed_px_s,quality
270,3.590733,6.911,72.0,10418.0,1.005
271,3.597778,7.044,76.0,10788.6,1.010
272,3.606600,8.822,80.0,9068.0,1.036
273,3.614956,8.356,72.0,8617.0,170.579
274,3.623044,8.089,72.0,8901.1,194.012
275,3.631133,8.089,80.0,9890.1,1.096
276,3.639122,7.989,68.0,8511.8,1.116
277,3.655311,16.189,68.0,4200.4,258.021
278,3.658411,3.100,76.0,24516.1,202.302
279,3.665133,6.722,68.0,10115.7,1.097
280,3.672733,7.600,64.0,8421.1,4.356
281,3.681722,8.989,72.0,8009.9,212.438
282,3.689722,8.000,64.0,8000.0,4.169
283,3.698056,8.333,60.0,7200.0,1.062
284,3.705822,7.767,68.0,8755.4,292.297
285,3.714656,8.833,60.0,6792.5,3.876
286,3.722544,7.889,56.0,7098.6,1.034
287,3.732544,10.000,60.0,6000.0,1.030
288,3.740844,8.300,60.0,7228.9,1.023
289,3.747656,6.811,56.0,8221.9,3.541
290,3.755911,8.256,56.0,6783.3,1.054
291,3.765111,9.200,60.0,6521.7,3.415
292,3.772622,7.511,52.0,6923.1,379.976
293,3.780622,8.000,48.0,6000.0,1.028
294,3.789322,8.700,56.0,6436.8,292.430
295,3.797500,8.178,48.0,5869.6,308.400
296,3.805578,8.078,48.0,5942.2,3.934
297,3.822789,17.211,116.0,6739.8,4.132
298,3.831200,8.411,76.0,9035.7,3.695
299,3.838589,7.389,88.0,11909.8,3.507
300,3.855211,16.622,0.0,0.0,3622.649
301,3.862744,7.533,-240.0,31858.4,1.048
302,3.871844,9.100,0.0,0.0,559.461
303,4.057611,185.767,-32.0,0.0,1.043
304,4.065522,7.911,0.0,0.0,2325.223
305,4.280100,214.578,80.0,0.0,3.429
306,4.287689,7.589,84.0,11068.8,4.138
307,4.295622,7.933,80.0,10084.0,216.495
308,4.304022,8.400,80.0,9523.8,4.037
309,4.312022,8.000,80.0,10000.0,3.246
310,4.321311,9.289,80.0,8612.4,3.170
311,4.328844,7.533,80.0,10619.5,141.944
312,4.337133,8.289,80.0,9651.5,119.795
313,4.345622,8.489,80.0,9424.1,140.622
314,4.353656,8.033,80.0,9958.5,207.940
315,4.362222,8.567,80.0,9338.5,3.495
316,4.371022,8.800,80.0,9090.9,3.982
317,4.378644,7.622,80.0,10495.6,256.605
318,4.387544,8.900,80.0,8988.8,3.880
319,4.395800,8.256,80.0,9690.4,201.214
320,4.404756,8.956,80.0,8933.0,3.656
321,4.411800,7.044,80.0,11356.5,197.801
322,4.420633,8.833,80.0,9056.6,3.956
323,4.428544,7.911,80.0,10112.4,3.693
324,4.437611,9.067,0.0,0.0,4908.837
325,4.446344,8.733,0.0,0.0,2680.885
326,4.453767,7.422,76.0,10239.5,3.999
327,4.463033,9.267,76.0,8201.4,3.326
328,4.471767,8.733,76.0,8702.3,1.059
329,4.478478,6.711,88.0,13112.6,1.068
330,4.486922,8.444,76.0,9000.0,111.918
331,4.495367,8.444,76.0,9000.0,3.512
332,4.506156,10.789,84.0,7785.8,161.898
333,4.513922,7.767,76.0,9785.4,3.417
334,4.520300,6.378,76.0,11916.4,3.140
335,4.529100,8.800,84.0,9545.5,1.094
336,4.537189,8.089,72.0,8901.1,4.603
337,4.544989,7.800,72.0,9230.8,136.600
338,4.554011,9.022,80.0,8867.0,4.617
339,4.568422,14.411,72.0,4996.1,1.041
340,4.571222,2.800,68.0,24285.7,3.860
341,4.578422,7.200,76.0,10555.6,220.895
342,4.586911,8.489,68.0,8010.5,3.804
343,4.596633,9.722,64.0,6582.9,1.025
344,4.604567,7.933,72.0,9075.6,200.598
345,4.612500,7.933,64.0,8067.2,205.796
346,4.619500,7.000,60.0,8571.4,1.055
347,4.628711,9.211,68.0,7382.4,3.636
348,4.637078,8.367,60.0,7171.3,139.813
349,4.645444,8.367,60.0,7171.3,3.723
350,4.653500,8.056,64.0,7944.8,186.935
351,4.661800,8.300,56.0,6747.0,3.973
352,4.671322,9.522,56.0,5881.0,4.051
353,4.679011,7.689,56.0,7283.2,4.133
354,4.686700,7.689,60.0,7803.5,3.560
355,4.695022,8.322,52.0,6248.3,281.734
356,4.703211,8.189,52.0,6350.1,3.501
357,4.713000,9.789,56.0,5720.8,234.066
358,4.720244,7.244,48.0,6625.8,3.570
359,4.727867,7.622,48.0,6297.4,332.521
360,4.735767,7.900,52.0,6582.3,276.560
361,4.744544,8.778,48.0,5468.4,1.002
362,4.754422,9.878,44.0,4454.4,4.398
363,4.762356,7.933,48.0,6050.4,3.602
364,4.770289,7.933,44.0,5546.2,3.604
365,4.779778,9.489,44.0,4637.0,1.107
366,4.788378,8.600,44.0,5116.3,1.108
367,4.796333,7.956,40.0,5027.9,389.190
368,4.802989,6.656,40.0,6010.0,4.332
369,4.811778,8.789,44.0,5006.3,4.014
370,4.819900,8.122,36.0,4432.3,4.069
371,4.828022,8.122,36.0,4432.3,4.167
372,4.836889,8.867,40.0,4511.3,330.415
373,4.844733,7.844,36.0,4589.2,3.958
374,4.853378,8.644,36.0,4164.5,1.071
375,4.869400,16.022,36.0,2246.9,1.090
376,4.872933,3.533,32.0,9056.6,3.708
377,4.879267,6.333,32.0,5052.6,307.279
378,4.891256,11.989,32.0,2669.1,3.611
379,4.894722,3.467,36.0,10384.6,1.119
380,4.902711,7.989,28.0,3504.9,1.117
381,4.911744,9.033,28.0,3099.6,3.608
382,4.919811,8.067,32.0,3966.9,444.848
383,4.927878,8.067,28.0,3471.1,586.400
384,4.936456,8.578,28.0,3264.2,3.716
385,4.945544,9.089,32.0,3520.8,4.129
386,4.953511,7.967,28.0,3514.6,1.027
387,4.961244,7.733,24.0,3103.4,3.836
388,4.969400,8.156,28.0,3433.2,679.388
389,4.977556,8.156,24.0,2942.8,4.420
390,4.985967,8.411,24.0,2853.4,4.414
391,4.994378,8.411,24.0,2853.4,1.038
392,5.002911,8.533,24.0,2812.5,4.181
393,5.011222,8.311,24.0,2887.7,1.023
394,5.020144,8.922,24.0,2689.9,4.052
395,5.028100,7.956,20.0,2514.0,4.497
396,5.036800,8.700,20.0,2298.9,4.211
397,5.044300,7.500,24.0,3200.0,4.186
398,5.052933,8.633,20.0,2316.6,4.527
399,5.061267,8.333,20.0,2400.0,1028.962
400,5.069600,8.333,20.0,2400.0,4.123
401,5.077933,8.333,20.0,2400.0,978.555
402,5.086267,8.333,16.0,1920.0,1.002
403,5.094600,8.333,16.0,1920.0,1.000
404,5.102933,8.333,20.0,2400.0,4.558
405,5.111456,8.522,16.0,1877.4,4.606
406,5.119422,7.967,16.0,2008.4,1161.873
407,5.127944,8.522,20.0,2346.8,1.015
408,5.136067,8.122,16.0,1969.9,1021.247
409,5.144533,8.467,16.0,1889.8,4.201
410,5.152744,8.211,16.0,1948.6,4.160
411,5.161100,8.356,12.0,1436.2,1.022
412,5.168978,7.878,16.0,2031.0,1.026
413,5.177311,8.333,16.0,1920.0,1027.691
414,5.193678,16.367,12.0,733.2,3.860
415,5.196856,3.178,12.0,3776.2,4.622
416,5.211367,14.511,188.0,12955.6,1.073
417,5.219244,7.878,124.0,15740.5,85.083
418,5.227411,8.167,132.0,16163.3,1.059
419,5.235978,8.567,124.0,14474.7,1.110
420,5.244044,8.067,132.0,16363.6,40.958
421,5.252444,8.400,132.0,15714.3,36.438
422,5.260844,8.400,128.0,15238.1,3.668
423,5.273644,12.800,120.0,9375.0,3.527
424,5.279722,6.078,140.0,23034.7,3.769
425,5.284711,4.989,124.0,24855.2,33.093
426,5.293522,8.811,136.0,15435.1,1.005
427,5.301922,8.400,128.0,15238.1,3.106
428,5.327611,25.689,124.0,4827.0,29.316
429,5.335967,8.356,124.0,14840.4,3.343
430,5.345500,9.533,124.0,13007.0,3.407
431,5.354444,8.944,140.0,15652.2,3.305
432,5.361622,7.178,124.0,17275.5,3.118
433,5.368278,6.656,120.0,18030.1,1.010
434,5.376611,8.333,136.0,16320.0,1.019
435,5.384367,7.756,120.0,15472.8,3.410
436,5.392600,8.233,120.0,14574.9,3.229
437,5.400833,8.233,136.0,16518.2,3.288
438,5.409356,8.522,120.0,14080.8,34.044
439,5.417556,8.200,120.0,14634.1,3.789
440,5.425756,8.200,132.0,16097.6,3.624
441,5.434378,8.622,116.0,13453.6,3.633
442,5.443733,9.356,116.0,12399.0,19.906
443,5.453089,9.356,132.0,14109.3,1.015
444,5.461711,8.622,112.0,12989.7,1.054
445,5.469100,7.389,112.0,15157.9,3.248
446,5.476967,7.867,128.0,16271.2,1.072
447,5.491756,14.789,112.0,7573.3,3.842
448,5.495367,3.611,112.0,31015.4,3.150
449,5.501822,6.456,120.0,18588.6,3.430
450,5.510256,8.433,108.0,12806.3,19.692
451,5.518356,8.100,104.0,12839.5,1.034
452,5.526967,8.611,108.0,12541.9,1.065
453,5.535089,8.122,116.0,14281.8,25.547
454,5.543600,8.511,104.0,12219.3,3.367
455,5.552111,8.511,100.0,11749.3,3.421
456,5.560422,8.311,112.0,13475.9,3.448
457,5.568733,8.311,96.0,11550.8,1.109
458,5.577044,8.311,100.0,12032.1,1.060
459,5.585556,8.511,108.0,12689.3,16.433
460,5.593656,8.100,92.0,11358.0,1.257
461,5.602011,8.356,92.0,11010.6,1.090
462,5.610367,8.356,104.0,12446.8,8.523
463,5.618722,8.356,92.0,11010.6,2.725
464,5.626856,8.133,88.0,10819.7,2.589
465,5.635500,8.644,100.0,11568.1,23.763
466,5.643767,8.267,84.0,10161.3,1.047
467,5.652844,9.078,88.0,9694.0,3.338
468,5.660744,7.900,92.0,11645.6,1.006
469,5.668444,7.700,84.0,10909.1,67.722
470,5.676578,8.133,80.0,9836.1,4.422
471,5.685056,8.478,92.0,10851.9,161.058
472,5.693033,7.978,80.0,10027.9,4.196
473,5.701622,8.589,0.0,0.0,128.906
474,5.709911,8.289,156.0,18820.4,78.065
475,5.718667,8.756,128.0,14619.3,4.059
476,5.726500,7.833,128.0,16340.4,3.801
477,5.734978,8.478,128.0,15098.3,4.360
478,5.744178,9.200,128.0,13913.0,4.292
479,5.752244,8.067,128.0,15867.8,4.371
480,5.759533,7.289,128.0,17561.0,4.714
481,5.767989,8.456,128.0,15138.0,5.078
482,5.784444,16.456,128.0,7778.5,4.115
483,5.787222,2.778,128.0,46080.0,3.995
484,5.793044,5.822,128.0,21984.7,60.197
485,5.800978,7.933,128.0,16134.5,3.468
486,5.818522,17.544,0.0,0.0,4.253
487,5.826367,7.844,124.0,15807.4,27.027
488,5.835556,9.189,124.0,13494.6,3.979
489,5.843589,8.033,124.0,15435.7,55.583
490,5.851367,7.778,140.0,18000.0,35.908
491,5.861789,10.422,124.0,11897.7,36.306
492,5.870011,8.222,124.0,15081.1,29.914
493,5.876144,6.133,140.0,22826.1,3.290
494,5.885022,8.878,124.0,13967.5,4.110
495,5.893144,8.122,120.0,14774.3,1.063
496,5.901122,7.978,136.0,17047.4,42.545
497,5.908856,7.733,120.0,15517.2,4.322
498,5.918133,9.278,120.0,12934.1,30.425
499,5.926222,8.089,136.0,16813.2,3.782
500,5.934878,8.656,120.0,13863.9,1.035
501,5.942867,7.989,116.0,14520.2,1.049
502,5.953144,10.278,132.0,12843.2,1.091
503,5.962122,8.978,116.0,12920.8,3.889
504,5.968233,6.111,112.0,18327.3,3.359
505,5.976367,8.133,128.0,15737.7,45.759
506,5.984622,8.256,112.0,13566.6,53.079
507,5.992878,8.256,112.0,13566.6,39.199
508,6.001244,8.367,124.0,14820.7,3.363
509,6.009611,8.367,108.0,12908.4,2.881
510,6.017711,8.100,108.0,13333.3,11.381
511,6.026233,8.522,104.0,12203.4,1.038
512,6.034467,8.233,116.0,14089.1,1.012
513,6.042700,8.233,104.0,12631.6,20.798
514,6.050656,7.956,104.0,13072.6,3.353
515,6.059544,8.889,112.0,12600.0,3.725
516,6.067467,7.922,100.0,12622.7,3.094
517,6.076222,8.756,96.0,10964.5,1.062
518,6.084300,8.078,112.0,13865.2,1.050
519,6.098833,14.533,96.0,6605.5,3.564
520,6.102089,3.256,96.0,29488.1,65.182
521,6.109444,7.356,104.0,14139.0,36.686
522,6.118178,8.733,92.0,10534.4,5.300
523,6.126311,8.133,92.0,11311.5,1.047
524,6.136289,9.978,100.0,10022.3,3.266
525,6.143156,6.867,88.0,12815.5,196.777
526,6.150911,7.756,88.0,11346.7,3.162
527,6.159500,8.589,96.0,11177.2,25.163
528,6.167733,8.233,84.0,10202.4,4.448
529,6.175844,8.111,84.0,10356.2,4.359
530,6.184067,8.222,92.0,11189.2,121.862
531,6.191422,7.356,80.0,10876.1,4.379
532,6.209056,17.633,188.0,10661.6,1.008
