frame,time_s,dt_ms,dy_px,speed_px_s,quality
436,5.027744,7.967,16.0,2008.4,844.862
437,5.035711,7.967,16.0,2008.4,3.531
438,5.044044,8.333,0.0,0.0,3948.181
439,5.052378,8.333,156.0,18720.0,1.057
440,5.061122,8.744,128.0,14637.9,3.486
441,5.069111,7.989,128.0,16022.3,3.172
442,5.077800,8.689,128.0,14731.5,3.353
443,5.085767,7.967,128.0,16066.9,3.241
444,5.094367,8.600,128.0,14883.7,3.120
445,5.102256,7.889,128.0,16225.4,3.890
446,5.110589,8.333,128.0,15360.0,3.245
447,5.118711,8.122,128.0,15759.2,2.940
448,5.127467,8.756,128.0,14619.3,3.039
449,5.135500,8.033,128.0,15933.6,3.772
450,5.144178,8.678,128.0,14750.3,3.684
451,5.152033,7.856,0.0,0.0,213.694
452,5.168800,16.767,124.0,7395.6,34.772
453,5.177256,8.456,124.0,14664.9,3.567
454,5.185167,7.911,124.0,15674.2,35.326
455,5.193078,7.911,140.0,17696.6,3.717
456,5.200556,7.478,124.0,16582.5,3.624
457,5.209922,9.367,124.0,13238.4,3.154
458,5.217211,7.289,136.0,18658.5,3.152
459,5.225989,8.778,16.0,1822.8,123.522
460,5.234433,8.444,36.0,4263.2,1.158
461,5.242544,8.111,12.0,1479.5,2.408
462,5.250500,7.956,4.0,502.8,17.493
463,5.259000,8.500,0.0,0.0,8.238
464,5.267078,8.078,0.0,0.0,2.866
465,5.275322,8.244,0.0,0.0,1.432
466,5.283067,7.744,0.0,0.0,1.185
467,5.291822,8.756,0.0,0.0,1.156
468,5.301400,9.578,-4.0,417.6,1.270
469,5.308733,7.333,0.0,0.0,1.135
470,5.317267,8.533,0.0,0.0,1.164
471,5.326111,8.844,-4.0,452.3,1.077
472,5.333711,7.600,0.0,0.0,1.233
473,5.342144,8.433,0.0,0.0,1.125
474,5.349811,7.667,-4.0,521.7,1.158
475,5.358433,8.622,0.0,0.0,1.061
476,5.367056,8.622,-4.0,463.9,1.096
