frame,time_s,dt_ms,dy_px,speed_px_s,quality
348,3.859667,9.233,40.0,4332.1,5.327
349,3.867733,8.067,128.0,15867.8,7.310
350,3.875378,7.644,124.0,16220.9,4.566
351,3.884078,8.700,124.0,14252.9,2.273
352,3.891633,7.556,120.0,15882.4,19.400
353,3.900444,8.811,120.0,13619.2,1.104
354,3.909256,8.811,116.0,13165.2,1.126
355,3.917422,8.167,112.0,13714.3,1.647
356,3.927578,10.156,112.0,11028.4,1.025
357,3.934078,6.500,108.0,16615.4,3.185
358,3.942278,8.200,108.0,13170.7,1.499
359,3.950767,8.489,104.0,12251.3,5.621
360,3.958811,8.044,104.0,12928.2,1.356
361,3.967489,8.678,100.0,11523.7,8.899
362,3.975300,7.811,100.0,12802.3,3.035
363,3.984389,9.089,96.0,10562.3,2.531
364,3.992356,7.967,96.0,12050.2,2.140
365,4.000000,7.644,92.0,12034.9,3.384
366,4.008456,8.456,92.0,10880.4,11.850
367,4.016911,8.456,88.0,10407.4,1.115
368,4.025367,8.456,88.0,10407.4,12.796
369,4.033978,8.611,88.0,10219.4,5.092
370,4.042356,8.378,88.0,10504.0,1.288
371,4.050733,8.378,84.0,10026.5,10.195
372,4.059111,8.378,84.0,10026.5,1.596
373,4.067178,8.067,80.0,9917.4,1.758
374,4.075411,8.233,80.0,9716.6,7.595
375,4.083778,8.367,80.0,9561.8,2.422
376,4.092411,8.633,76.0,8803.1,1.497
377,4.100367,7.956,76.0,9553.1,20.395
378,4.108767,8.400,76.0,9047.6,2.640
379,4.117000,8.233,72.0,8744.9,1.257
380,4.125233,8.233,72.0,8744.9,3.613
381,4.134200,8.967,72.0,8029.7,2.384
382,4.143278,9.078,68.0,7490.8,1.039
383,4.150067,6.789,68.0,10016.4,5.201
384,4.158478,8.411,68.0,8084.5,3.036
385,4.167256,8.778,68.0,7746.8,2.293
386,4.175344,8.089,64.0,7912.1,2.902
387,4.183333,7.989,64.0,8011.1,229.504
388,4.191522,8.189,64.0,7815.5,3.049
389,4.199389,7.867,60.0,7627.1,1.072
390,4.207811,8.422,60.0,7124.0,3.204
391,4.215889,8.078,60.0,7427.8,2.989
392,4.224267,8.378,60.0,7161.8,3.880
393,4.232467,8.200,0.0,0.0,3753.199
394,4.241556,9.089,188.0,20684.6,1.027
395,4.249744,8.189,148.0,18073.3,42.893
396,4.258678,8.933,116.0,12985.1,46.415
397,4.266656,7.978,124.0,15543.2,38.927
398,4.275156,8.500,124.0,14588.2,34.868
399,4.283378,8.222,172.0,20918.9,1.055
400,4.293078,9.700,84.0,8659.8,1.115
401,4.299922,6.844,132.0,19285.7,3.772
402,4.307422,7.500,172.0,22933.3,3.206
403,4.316578,9.156,84.0,9174.8,3.874
404,4.325133,8.556,156.0,18233.8,4.122
405,4.333689,8.556,88.0,10285.7,4.163
406,4.342078,8.389,124.0,14781.5,18.557
407,4.350822,8.744,124.0,14180.4,1.117
408,4.359322,8.500,120.0,14117.6,42.384
409,4.366422,7.100,116.0,16338.0,1.034
410,4.374489,8.067,116.0,14380.2,26.620
411,4.383089,8.600,116.0,13488.4,1.091
412,4.391689,8.600,112.0,13023.3,3.106
413,4.399678,7.989,112.0,14019.5,1.007
414,4.409544,9.867,108.0,10945.9,23.747
415,4.417311,7.767,104.0,13390.6,1.032
416,4.424833,7.522,104.0,13825.7,21.597
417,4.432522,7.689,104.0,13526.0,2.886
418,4.440967,8.444,100.0,11842.1,15.854
419,4.449900,8.933,100.0,11194.0,3.136
420,4.459011,9.111,96.0,10536.6,3.330
421,4.466100,7.089,96.0,13542.3,22.407
422,4.474578,8.478,92.0,10851.9,1.316
423,4.482744,8.167,92.0,11265.3,41.837
424,4.491433,8.689,88.0,10127.9,1.123
425,4.499689,8.256,88.0,10659.5,3.828
426,4.507944,8.256,88.0,10659.5,100.034
427,4.515600,7.656,88.0,11494.9,1.105
428,4.523711,8.111,84.0,10356.2,78.768
429,4.532267,8.556,84.0,9818.2,3.303
430,4.540444,8.178,80.0,9782.6,3.486
431,4.549211,8.767,80.0,9125.5,163.108
432,4.558211,9.000,80.0,8888.9,3.205
433,4.566289,8.078,76.0,9408.5,3.314
434,4.574367,8.078,76.0,9408.5,181.787
435,4.582633,8.267,76.0,9193.5,3.290
436,4.591322,8.689,72.0,8286.4,3.351
437,4.599344,8.022,72.0,8975.1,198.306
438,4.608578,9.233,72.0,7797.8,3.255
439,4.617078,8.500,68.0,8000.0,3.184
440,4.624722,7.644,68.0,8895.3,127.532
441,4.632833,8.111,68.0,8383.6,125.782
442,4.640944,8.111,64.0,7890.4,3.361
443,4.648567,7.622,64.0,8396.5,3.189
444,4.662878,14.311,64.0,4472.0,167.977
445,4.665233,2.356,60.0,25471.7,1.046
446,4.672911,7.678,64.0,8335.7,1.046
447,4.681767,8.856,0.0,0.0,1836.244
448,4.692800,11.033,96.0,8700.9,3.079
449,4.703067,10.267,0.0,0.0,146.341
450,4.707278,4.211,0.0,0.0,1723.642
451,4.714833,7.556,200.0,26470.6,52.266
452,4.724100,9.267,184.0,19856.1,1.061
453,4.732422,8.322,128.0,15380.5,3.074
454,4.740744,8.322,56.0,6729.0,3.781
455,4.748444,7.700,148.0,19220.8,4.081
456,4.758022,9.578,148.0,15452.4,3.348
457,4.766489,8.467,116.0,13700.8,36.581
458,4.774956,8.467,124.0,14645.7,43.957
459,4.782133,7.178,124.0,17275.5,28.816
460,4.791033,8.900,68.0,7640.4,124.901
461,4.799156,8.122,124.0,15266.8,3.000
462,4.807400,8.244,120.0,14555.3,1.299
463,4.815644,8.244,120.0,14555.3,2.916
464,4.824044,8.400,120.0,14285.7,1.068
465,4.832444,8.400,116.0,13809.5,25.570
466,4.840644,8.200,112.0,13658.5,1.037
467,4.848844,8.200,112.0,13658.5,49.640
468,4.858856,10.011,112.0,11187.6,1.006
469,4.865733,6.878,108.0,15702.7,2.918
470,4.875478,9.744,108.0,11083.2,1.004
471,4.882378,6.900,104.0,15072.5,3.119
472,4.891067,8.689,100.0,11509.0,1.056
473,4.898867,7.800,100.0,12820.5,2.829
474,4.907511,8.644,100.0,11568.1,2.758
475,4.915867,8.356,100.0,11968.1,1.124
476,4.924411,8.544,96.0,11235.4,39.650
477,4.932033,7.622,92.0,12070.0,1.235
478,4.940022,7.989,92.0,11516.0,28.867
479,4.949078,9.056,92.0,10159.5,2.480
480,4.957478,8.400,88.0,10476.2,2.500
481,4.965556,8.078,88.0,10894.1,105.033
482,4.973978,8.422,84.0,9973.6,1.138
483,4.982256,8.278,84.0,10147.7,89.398
484,4.990667,8.411,84.0,9986.8,3.228
485,4.998622,7.956,80.0,10055.9,1.053
486,5.007278,8.656,80.0,9242.6,142.063
487,5.015433,8.156,80.0,9809.3,3.278
488,5.023978,8.544,80.0,9362.8,1.051
489,5.032033,8.056,76.0,9434.5,80.931
490,5.040444,8.411,76.0,9035.7,3.015
491,5.048856,8.411,72.0,8560.1,3.072
492,5.057267,8.411,72.0,8560.1,185.754
493,5.065322,8.056,72.0,8937.9,3.000
494,5.073767,8.444,72.0,8526.3,1.109
495,5.082211,8.444,68.0,8052.6,3.581
496,5.091511,9.300,68.0,7311.8,3.671
497,5.098178,6.667,64.0,9600.0,1.132
498,5.106589,8.411,64.0,7609.0,3.185
499,5.115200,8.611,64.0,7432.3,181.521
500,5.123133,7.933,64.0,8067.2,3.209
501,5.131756,8.622,60.0,6958.8,3.398
502,5.140167,8.411,0.0,0.0,1366.752
503,5.148578,8.411,188.0,22351.4,1.149
504,5.156989,8.411,148.0,17595.8,49.410
505,5.164944,7.956,116.0,14581.0,58.023
506,5.173389,8.444,148.0,17526.3,3.392
507,5.181378,7.989,116.0,14520.2,39.426
508,5.190344,8.967,124.0,13829.0,32.977
509,5.198544,8.200,148.0,18048.8,27.874
510,5.207056,8.511,116.0,13629.2,28.611
511,5.215122,8.067,124.0,15371.9,34.685
512,5.223189,8.067,148.0,18347.1,3.390
513,5.231378,8.189,116.0,14165.5,39.024
514,5.240167,8.789,88.0,10012.6,141.134
515,5.248689,8.522,124.0,14550.2,31.943
516,5.256911,8.222,124.0,15081.1,1.137
517,5.264722,7.811,120.0,15362.7,41.057
518,5.273244,8.522,116.0,13611.5,1.051
519,5.281644,8.400,116.0,13809.5,23.309
520,5.291122,9.478,116.0,12239.2,1.021
521,5.298556,7.433,112.0,15067.3,54.478
522,5.306856,8.300,108.0,13012.0,1.007
523,5.315011,8.156,108.0,13242.5,16.810
524,5.323733,8.722,108.0,12382.2,1.013
525,5.331711,7.978,104.0,13036.2,28.493
526,5.340067,8.356,104.0,12446.8,3.242
527,5.348211,8.144,100.0,12278.3,13.186
528,5.356356,8.144,100.0,12278.3,2.812
529,5.364900,8.544,96.0,11235.4,2.924
530,5.373133,8.233,96.0,11659.9,35.732
531,5.381367,8.233,92.0,11174.1,5.702
532,5.390056,8.689,92.0,10588.2,4.445
533,5.399100,9.044,92.0,10172.0,1.392
534,5.407122,8.022,88.0,10969.5,3.379
535,5.414111,6.989,88.0,12591.4,3.326
536,5.423122,9.011,88.0,9765.7,1.010
537,5.431167,8.044,84.0,10442.0,3.874
538,5.439933,8.767,84.0,9581.7,3.668
539,5.447911,7.978,80.0,10027.9,3.519
540,5.456867,8.956,80.0,8933.0,66.428
541,5.464511,7.644,80.0,10465.1,3.002
542,5.473400,8.889,76.0,8550.0,3.107
543,5.481267,7.867,76.0,9661.0,156.419
544,5.489956,8.689,76.0,8746.8,3.127
545,5.497833,7.878,72.0,9139.6,3.178
546,5.506822,8.989,72.0,8009.9,161.761
547,5.514556,7.733,72.0,9310.3,3.371
548,5.522978,8.422,68.0,8073.9,3.533
549,5.531022,8.044,68.0,8453.0,199.268
550,5.539311,8.289,68.0,8203.8,3.433
551,5.547711,8.400,64.0,7619.0,1.046
552,5.557067,9.356,64.0,6840.9,3.330
553,5.564122,7.056,64.0,9070.9,159.252
554,5.572611,8.489,60.0,7068.1,1.020
555,5.581100,8.489,64.0,7539.3,1.017
556,5.589167,8.067,60.0,7438.0,214.361
557,5.596611,7.444,60.0,8059.7,211.405
558,5.605589,8.978,56.0,6237.6,1.051
559,5.613544,7.956,56.0,7039.1,3.205
560,5.623133,9.589,56.0,5840.1,107.266
561,5.631544,8.411,56.0,6657.9,125.517
562,5.639956,8.411,52.0,6182.3,1.088
563,5.647833,7.878,48.0,6093.1,1.102
564,5.655711,7.878,32.0,4062.1,1.400
565,5.663411,7.700,8.0,1039.0,3.785
566,5.672478,9.067,4.0,441.2,2.026
567,5.680844,8.367,0.0,0.0,2.239
568,5.689078,8.233,0.0,0.0,12.744
569,5.697200,8.122,0.0,0.0,13.537
570,5.705089,7.889,0.0,0.0,4.595
571,5.713733,8.644,0.0,0.0,2.578
572,5.722644,8.911,0.0,0.0,2.667
573,5.729689,7.044,0.0,0.0,2.101
574,5.737967,8.278,0.0,0.0,1.451
575,5.747233,9.267,0.0,0.0,1.713
576,5.755511,8.278,0.0,0.0,1.458
577,5.763422,7.911,0.0,0.0,1.042
578,5.771900,8.478,0.0,0.0,1.219
579,5.780867,8.967,0.0,0.0,1.090
580,5.789578,8.711,-4.0,459.2,1.205
